"DPRMaZ"	"SAPRMaZ"	"SDAPRMaZ"	"SSAPRMaZ"	"CDPRMaZ"	"CSAPRMaZ"	"XNPRMaZ"	"XADPRMaZ"	"XASAPRMaZ"	"PNPRMaZ"	"PADPRMaZ"	"PASAPRMaZ"	"DPRMZ"	"SAPRMZ"	"SDAPRMZ"	"SSAPRMZ"	"CDPRMZ"	"CSAPRMZ"	"XNPRMZ"	"XADPRMZ"	"XASAPRMZ"	"PNPRMZ"	"PADPRMZ"	"PASAPRMZ"	"DPREZ"	"SAPREZ"	"SDAPREZ"	"SSAPREZ"	"CDPREZ"	"CSAPREZ"	"XNPREZ"	"XADPREZ"	"XASAPREZ"	"PNPREZ"	"PADPREZ"	"PASAPREZ"	"DLRMaZ"	"SALRMaZ"	"SDALRMaZ"	"SSALRMaZ"	"CDLRMaZ"	"CSALRMaZ"	"XNLRMaZ"	"XADLRMaZ"	"XASALRMaZ"	"PNLRMaZ"	"PADLRMaZ"	"PASALRMaZ"	"DLRMZ"	"SALRMZ"	"SDALRMZ"	"SSALRMZ"	"CDLRMZ"	"CSALRMZ"	"XNLRMZ"	"XADLRMZ"	"XASALRMZ"	"PNLRMZ"	"PADLRMZ"	"PASALRMZ"	"DLREZ"	"SALREZ"	"SDALREZ"	"SSALREZ"	"CDLREZ"	"CSALREZ"	"XNLREZ"	"XADLREZ"	"XASALREZ"	"PNLREZ"	"PADLREZ"	"PASALREZ"	"DCRMaZ"	"SACRMaZ"	"SDACRMaZ"	"SSACRMaZ"	"CDCRMaZ"	"CSACRMaZ"	"XNCRMaZ"	"XADCRMaZ"	"XASACRMaZ"	"PNCRMaZ"	"PADCRMaZ"	"PASACRMaZ"	"DCRMZ"	"SACRMZ"	"SDACRMZ"	"SSACRMZ"	"CDCRMZ"	"CSACRMZ"	"XNCRMZ"	"XADCRMZ"	"XASACRMZ"	"PNCRMZ"	"PADCRMZ"	"PASACRMZ"	"DCREZ"	"SACREZ"	"SDACREZ"	"SSACREZ"	"CDCREZ"	"CSACREZ"	"XNCREZ"	"XADCREZ"	"XASACREZ"	"PNCREZ"	"PADCREZ"	"PASACREZ"
"SAPREZ"	0.802561710516156	0.770423587280958	0.687836693865058	0.600467666625415	0.711125226757393	0.7359585568489	0.103150395721214	0.623028100913225	0.613105657414417	0.233415970732918	0.461396528150073	0.499178053741147	0.709280210619514	0.711889874070384	0.657463893867777	0.582804001110326	0.612138907433872	0.68109907051476	0.124828303051179	0.515668548971143	0.50585492989641	0.334013968643044	0.421146608565624	0.469686249427224	0.975770809394081	1	0.799165906489194	0.674083193885475	0.934555619842903	0.988199123936281	0.161339438890266	0.695144658938471	0.667157236956607	0.0416249931415103	0.448361796738699	0.594139774518473	0.036064642425264	0.0467433045646374	0.0138420438036927	-0.010852680631521	0.0507192074366671	0.0335902974697299	-0.053086291436236	0.0253377107216597	0.00014411291853768	-0.108980408467619	0.163936944393819	0.184344607126132	0.192278970155572	0.158169372125655	0.127732075585862	0.120828320893752	0.214138852167862	0.159843776790422	0.00247514914559784	0.1542913004872	0.176325187096408	0.161459445174643	0.0349273939265554	-0.119085651264564	0.0857404351022559	0.110922760335409	0.057596149169481	0.0521450925328795	0.0941208794327503	0.116961107474171	-0.0348377845967389	0.0564154715264685	-0.00105087374720802	-0.0357463251236327	0.172937204582961	0.159615859523435	0.404140616212919	0.437390541276095	0.390121743236763	0.336144456840081	0.24810499066282	0.397541302278651	0.0307517884476081	0.444218944325535	0.214462923108293	0.117421866076537	0.389632356273727	0.391743383011687	0.628834638797387	0.63800711949463	-0.00644887987522914	0.414077651124861	0.632785589671715	0.629056196780631	0.10489708329703	0.433177816322315	-0.0135153599653658	0.175132916544585	0.471108745076678	0.0030872261788668	0.623654671765278	0.605955743465893	0.464673483921952	0.35030499537434	0.616736927207118	0.607752217291471	0.14326111512971	0.463435193410312	0.442305921491976	0.189334717672051	0.340387201154531	0.373521851867083
"SDAPREZ"	0.640260643558666	0.616933309252976	0.829340266909064	0.686884461750962	0.408944976250592	0.54507151840978	0.220219642519253	0.625122932117473	0.61090477362321	0.312662721059918	0.543052552288798	0.593509894296767	0.626642088714012	0.615934138737164	0.803795181522653	0.704832460374143	0.410005984153012	0.553784006887966	0.27153592733575	0.572873204393297	0.557594831290819	0.528784812721398	0.498728531806687	0.523115003439127	0.833385341899799	0.799165906489194	1	0.827968423333517	0.618155791763741	0.72975045378962	0.394253322475493	0.739794308553934	0.686082308232185	0.151332587019811	0.507723574008112	0.643958199519734	0.188460693379772	0.161177327814521	0.247865635397854	0.175474123991143	0.11845357099167	0.167812019155826	0.162127814408253	0.263693051375776	0.235214718711612	0.113768854497641	0.328493867598283	0.315641477983116	0.312146437452542	0.262676486887649	0.36956376051084	0.353512565017839	0.24524040547515	0.241486428103656	0.235384247417404	0.276924874746367	0.284793547914448	0.338347123961384	0.184135350130571	-0.0171863712735627	0.162442958407514	0.173355422345669	0.209318614779076	0.200387315646877	0.11590462472057	0.164348242236018	0.0734238744057949	0.233809526532268	0.200547289723456	0.141568756916696	0.227507097833424	0.211801709420318	0.279732949317313	0.327481190248234	0.399718585487446	0.384565872024191	0.057173230881751	0.249138745548866	0.103160667256824	0.524696071280132	0.227079120697	0.249592583605263	0.409096172501366	0.409933600326156	0.485894894697827	0.482982234423463	0.0662256060983289	0.491984345745562	0.474152066983964	0.430316422980196	0.172012345312944	0.442284794156925	-0.102324597470085	0.291526830224072	0.34704509279769	0.0451722524397757	0.502224782233435	0.462866414086044	0.579955851323514	0.487133774350774	0.346035411337794	0.398986799455924	0.218360039573492	0.551355251716774	0.541874436468932	0.300907653004314	0.428288285665714	0.422060272660812
"SSAPREZ"	0.528879715853705	0.515429787119988	0.707782417483997	0.689757942352376	0.324983608214418	0.430496638694134	0.209053717242421	0.552036521489294	0.548147251253042	0.175255305818983	0.494869194083729	0.564607485182304	0.556915950640325	0.56604424946583	0.747349595071018	0.742183271171228	0.345025545412455	0.492209192340838	0.181652692623361	0.524926571064259	0.529197908359082	0.406401700353905	0.476560119242721	0.516160826682013	0.701767097604071	0.674083193885475	0.827968423333517	1	0.528525174853489	0.552985090820144	0.352134801253025	0.598808819360986	0.542191106400626	0.133475219438449	0.471325699306541	0.569798159089742	0.160457382609975	0.15387002746969	0.229969836738776	0.336997266284995	0.0850404554481538	0.160666116398601	0.157000768538294	0.251630460857011	0.230070464430715	0.0540403568063753	0.315617210309746	0.341734653014902	0.236725649286399	0.196406501754733	0.277867863644694	0.276626730091773	0.187501712452321	0.178633317870171	0.165651015307054	0.233324877187012	0.258639431232322	0.244744343193591	0.185786281677058	-0.0195468585859762	0.138258853246505	0.152406829788602	0.192758235150114	0.18926964180436	0.0895527536535955	0.142456233047979	0.111232777925964	0.184910814252898	0.159220965972925	0.156546571471344	0.216798448673028	0.223984000498959	0.133773215005403	0.184792088703787	0.251258297744635	0.190622276194023	-0.0257514589603159	0.150214528386636	0.107323505038147	0.420738289639601	0.086119887169728	0.200841541041992	0.39006978605895	0.4281580274876	0.421738849613045	0.416205815134751	0.0608671843513685	0.48279037048394	0.410843007949757	0.355699639772097	0.154544603881862	0.473929155059757	-0.0648883311987051	0.204865014573877	0.352152333024861	0.0307257421886421	0.345433147727638	0.315785505280068	0.447625400343292	0.370817190582386	0.202335057331243	0.260769085584087	0.190279918372435	0.438113687626489	0.438994884571891	0.199343885625621	0.357054653386704	0.371045891995976
"CDPREZ"	0.742368846855306	0.707617340751712	0.514780651264429	0.505396635816691	0.726345408085261	0.68586946551705	-0.00499802230303206	0.538809195375617	0.532516799000544	0.153281865490071	0.347894198631612	0.36885649502233	0.657487932445722	0.664680708944839	0.493275292445659	0.466126953488106	0.635612336155745	0.649745191618445	-0.00623999652044683	0.44020158154552	0.439364370690185	0.178331387664382	0.350089615062105	0.368130671945989	0.949608923598819	0.934555619842903	0.618155791763741	0.528525174853489	1	0.944563255796187	0.0414203493238269	0.60159698657675	0.57654907370909	-0.0561475863406158	0.376361214204917	0.504718865787054	-0.00358704085600228	0.0163549659985327	-0.0562054240519054	-0.106701267604262	0.040742710016254	-0.001550080063635	-0.105125885430113	-0.0450382832366499	-0.0596781431303001	-0.15879653469357	0.0761419328249281	0.103150459855056	0.139502825843278	0.108007796414411	0.0390020847221169	0.0283522933939011	0.189243092826144	0.117644375051862	-0.0749416723479777	0.123091014376931	0.140762275860382	0.0705804423658378	0.00852823529187825	-0.118327919349933	0.0258541155801096	0.0445116280602997	-0.0332517917126121	-0.0400946575916192	0.0599133212405579	0.0564009224970471	-0.0770012603009348	-0.0413516728569212	-0.101404217176678	-0.109174021085182	0.10582793121239	0.0781205598384474	0.367384835812555	0.392106178886577	0.303015096652764	0.246075442883213	0.271142497649134	0.376555978476724	-0.0282385083203413	0.327741416268255	0.18219375930075	0.0115374163754139	0.338310782321263	0.319932695800831	0.576167600263058	0.583310310305726	-0.00441767549694027	0.323039459595785	0.579477826281852	0.589403406137449	-0.000960563747215628	0.378717977550321	0.0360649310228955	0.0915979338568194	0.453628429224918	-0.0128222703996245	0.558960903836472	0.547350606321097	0.309389431308879	0.193070982104324	0.631146844306355	0.585635241129676	0.0748068919066442	0.303227546680125	0.282632584118915	0.0950449393429768	0.228390943514259	0.263400344034817
"CSAPREZ"	0.795422196253367	0.761954660840953	0.628526162034024	0.533668246058816	0.734819970766492	0.740800428199823	0.0727473341716266	0.587761038500091	0.577375547787058	0.226859266650534	0.417411917850786	0.445485644306017	0.684858630898427	0.685975153377215	0.58901267094691	0.506327174068257	0.617944747986876	0.666088137794139	0.103950785006066	0.474119960836947	0.462270120373694	0.29394128658731	0.377728270923526	0.424301634402019	0.955128195376527	0.988199123936281	0.72975045378962	0.552985090820144	0.944563255796187	1	0.108966160842507	0.659936945642494	0.640108389713701	0.0192735981060037	0.408006074571233	0.552021031557334	0.00724222709306445	0.020658354497275	-0.0323041940274587	-0.082455189707117	0.0394834955300461	0.00440811922410125	-0.0925838191138396	-0.0238522604264882	-0.0477739677637404	-0.134169958110001	0.119130791436451	0.136705252967366	0.167687736130801	0.137587661674775	0.0859890950220989	0.0784392602215581	0.202790410447586	0.143226164156138	-0.0320945069806027	0.125422801777383	0.145020533623416	0.131127676819447	0.000382160128083476	-0.130622375846398	0.0678501858304196	0.0933354781814466	0.0245993139612685	0.0191721666122503	0.0875504409320611	0.102249006626768	-0.0627308474893478	0.0249133541528974	-0.0346297654572419	-0.073275087796973	0.149889313520276	0.133326509893764	0.428424942836905	0.455348910810542	0.388157892761398	0.339834465744547	0.285454778786367	0.417554366076434	0.0123906263735088	0.413973843180532	0.224201985563035	0.0907820640877969	0.358728391549959	0.353188119584792	0.622078021379194	0.633585416896605	-0.0199565841947552	0.366917955947433	0.628807542931166	0.636081531270383	0.0862357716443704	0.390326133729196	-0.00174417999839428	0.155047274797038	0.45850881722185	-0.00291371178311141	0.628089437782398	0.614438088875415	0.427966875645122	0.315616105727558	0.65041124718881	0.628026953745094	0.120950515654389	0.428575918302174	0.404649809084967	0.170812460410999	0.307366863052622	0.341654399088309
"XNPREZ"	0.0832458637580484	0.0375256635369748	0.351867020007015	0.32103891861723	-0.0845618795735909	-0.0268359067731721	0.542466074553876	-0.00152632270125327	-0.0284304986415747	0.359822558291247	-0.00574871095837044	0.00362293214592827	0.0829616448410454	0.071200709598185	0.309558040822579	0.20614821563395	-0.064919665439358	0.0419456954897547	0.590691351046922	-0.0673136145493957	-0.0748041774122813	0.424694232223342	0.0936666748345425	0.0764865729851159	0.18633080989266	0.161339438890266	0.394253322475493	0.352134801253025	0.0414203493238269	0.108966160842507	1	-0.121566504041069	-0.158031960269662	0.349269794591007	-0.111068726598105	-0.0695466968110087	0.00573844773488484	-6.50962556070136e-05	0.0461903084130307	0.293842989129165	-0.0286639239231095	-0.0068942785198779	0.10560233405777	0.0160334479411096	-0.0161055296125767	0.0776645504852141	0.0334131942703912	0.0743485793723925	0.0392092462398079	-0.0091044315887193	0.108494642213851	0.0947964543505363	-0.00837965670985081	-0.0251581068512465	0.250578734180369	-0.0384932809476657	-0.0465187910255459	0.237904830551808	-0.0342848463403275	-0.142208956717546	0.00184168146305299	-0.0699956332544017	0.020121963303233	0.0162860032878288	-0.00974218578947212	-0.0814372062044239	0.142451003280208	-0.0836764838469289	-0.0675748293709139	0.13460454932169	-0.0763998264111995	-0.080029360798103	-0.133455181092132	-0.0803652648276611	0.0221419414697602	0.0342232024674848	-0.215282066451543	-0.10807977386663	0.18792584129843	0.0851171983430711	0.0392491132699157	0.2294670332896	-0.0237897649735917	-0.0593881674586704	-3.93539823008068e-05	-2.00028008946262e-15	0.0669782154578678	0.199223459943172	-0.0139562233762507	-0.051211628856476	0.258472969235447	0.0503815302555743	-0.05427380408656	0.282470950822216	-0.0515248854085182	0.205977450536053	0.024474871820528	-0.00466038775225686	0.181338195793064	0.162054451104939	-0.0951908003986793	-0.0536388901046042	0.298985820623827	0.016257605532748	0.00918194593286605	0.206127414550834	0.0484858815936683	0.0164846670181506
"XADPREZ"	0.569237947381307	0.576442680366168	0.571965874022158	0.432773313873711	0.456919154842948	0.554201197178704	-0.0827542103462667	0.785571682073092	0.78975747646794	0.0312464320215362	0.572516121571439	0.552807905150332	0.542286074928332	0.547102950407853	0.569557164772589	0.507984967267541	0.428767377698677	0.512802247817611	-0.0970690016717149	0.689059602139304	0.713553868339743	0.219077513107385	0.46585266369355	0.486264618667884	0.717986286361142	0.695144658938471	0.739794308553934	0.598808819360986	0.60159698657675	0.659936945642494	-0.121566504041069	1	0.974785821503813	-0.160246699794484	0.604499758745377	0.654192991558506	0.178632310223391	0.130112174115301	0.194844455327388	-0.0204656409027054	0.145759186820776	0.138277874654631	0.126926140282789	0.264360661157095	0.240411710352934	0.0845553942059646	0.263664462400283	0.254610149651535	0.239536719423878	0.209865863211918	0.232765502801914	0.207487473390152	0.220282848592124	0.204690467141106	-0.0313085145256501	0.32521064360527	0.334061331380721	0.176831818357024	0.176346144222015	0.00151459999360006	0.145975633124189	0.155512841855741	0.163853678915754	0.150341485033401	0.119258342492772	0.151996905612354	-0.0188378732341358	0.336956078532149	0.299133515719806	0.00996976525958558	0.284794056019814	0.288345936842791	0.315791571473843	0.316211828693655	0.330304501803952	0.336473912073063	0.171371201021289	0.253289120156616	-0.0990970351854183	0.603866552208642	0.180042602094493	0.00514012963860935	0.468121332513011	0.449814757492813	0.476188591853287	0.472910103173661	0.0203190136451052	0.335443383301856	0.473943914079439	0.458945053034214	-0.0607348629820027	0.545616617878319	-0.101539392284769	-0.00253984280488105	0.43076929068583	-0.0430652609940369	0.477171085665198	0.459050620862943	0.405065176978123	0.328716161747505	0.435618395380116	0.441587126742637	-0.0153208905908283	0.651019004228943	0.639346935637423	0.0714368760626214	0.391915293223435	0.39206444632274
"XASAPREZ"	0.540079794276567	0.553911330592552	0.526255497236175	0.395759879054923	0.442777380671248	0.536856594815996	-0.0822363609726238	0.758767088418238	0.780765054846753	0.0057030535889462	0.555331706182952	0.543013042714877	0.499857879338929	0.511101190572013	0.521015535848565	0.47004782860497	0.397556079741146	0.479855945446983	-0.104288076235599	0.6660380160636	0.711270742365677	0.202273188496848	0.429221396117577	0.450032382421956	0.678957074435387	0.667157236956607	0.686082308232185	0.542191106400626	0.57654907370909	0.640108389713701	-0.158031960269662	0.974785821503813	1	-0.222353918659318	0.588173765781487	0.637180395693384	0.141374435380339	0.08249179249207	0.169061922109041	-0.0281770850077582	0.1029509098161	0.0956594024665904	0.12918714078168	0.221906040412128	0.19620407076316	0.0798445575003882	0.213811468392851	0.206960246250666	0.193352939824219	0.176822260657045	0.185765218122921	0.167566843594902	0.179150869765515	0.173598962171471	-0.0438186801266081	0.277756404280545	0.290873268480128	0.15608050276079	0.141959512373457	-0.00437169920318117	0.12378036216831	0.12875486707522	0.1603647900271	0.150178083908264	0.0877793336890451	0.121856221701862	-0.00699559457172477	0.319248921766464	0.285215247363079	0.00188401401713803	0.266147582721796	0.267949321583636	0.299058123578728	0.296784541538279	0.328851390327768	0.350371691417368	0.148113705448903	0.225109076842563	-0.09293444111169	0.585935538111367	0.189694607874518	0.00172144385083526	0.440526589716308	0.441812026871756	0.44207491776468	0.446861980361703	0.00314714954111652	0.305951824002949	0.443256558210106	0.436497650422321	-0.0821962717818322	0.547458115591268	-0.0622044191913568	-0.00688932808614565	0.407609933927819	-0.0441042717778873	0.442602638034346	0.422673362873831	0.373547873731036	0.295302537593254	0.405650553284831	0.408782594899898	-0.0192025527576297	0.631189428812581	0.624535078946172	0.0618532566178916	0.363352087362747	0.366692589532582
"PNPREZ"	0.0142364053716979	-0.0221022325196446	0.155108156588778	0.0950200570756504	-0.0680408504602843	-0.0452263667401963	0.130614376453258	-0.0961879517416106	-0.125137384282669	0.29893163408121	-0.071651308953473	-0.044945526550513	0.0423636016431178	0.0421040139958077	0.13022640970533	0.00126578079277646	-0.0168107634719302	0.0461609716053112	0.199861372923428	-0.238645098685884	-0.252806680861923	0.293642145293251	-0.0833855575554479	-0.104027124426546	0.0208648372598766	0.0416249931415103	0.151332587019811	0.133475219438449	-0.0561475863406158	0.0192735981060037	0.349269794591007	-0.160246699794484	-0.222353918659318	1	-0.160990195587798	-0.16478744408268	0.0588164973247912	0.0614451154876489	0.0824793094817105	0.293743438435389	0.0326896859107113	0.0557891160277193	0.00132719314190496	0.057095842820566	0.0515071448279711	0.157092747043761	0.0857120753116749	0.0859594959907986	0.160482350580412	0.157977824761841	0.170436203299974	0.173106353426485	0.138435548017982	0.151428691107843	0.237361140655726	0.0228192456867747	0.0134323590439644	0.189071212221689	0.132787070417594	-0.0834910369270869	0.106117046746063	0.0912069219423684	0.124235832551776	0.126747912642691	0.0835040572106183	0.0831607460400135	0.0592581560753969	0.0213417704979871	0.0280025445615224	0.142472589609595	-0.0288727951589384	0.0415585080913542	-0.161413591616695	-0.0917512223742406	-0.0249611094834064	-0.114386740600325	-0.214678434067901	-0.0673774051639125	0.176528369091585	-0.108827816832993	-0.0121429592200967	0.313432579398801	-0.0938252662017938	-0.105013374032213	0.130923074592104	0.13657841225981	0.0502428860132724	0.234751328253	0.121027240476057	0.0971039098739213	0.31845076688244	-0.123250701394073	-0.0378224862134542	0.371311640420531	-0.051881003620866	0.0729923165173404	0.0879619298881905	0.0786810604682332	0.174199299421164	0.0936794243524334	0.00744460193646613	0.0645907672541955	0.141848460953586	0.0330985199913868	0.00339635593148392	0.256057499557162	0.0546753472847102	0.0724395671232391
"PADPREZ"	0.423655740504407	0.457612016333946	0.440897758566328	0.373853205412534	0.331477025664078	0.433447749473905	-0.044473219770035	0.530384940513441	0.54593619854985	-0.0348547558717205	0.839540703209519	0.807857066183287	0.347320544525498	0.344499799382315	0.420062311272724	0.533543244701773	0.242180105481434	0.285074276572064	-0.223936787473013	0.508454593189683	0.482288376114436	0.01871585721557	0.540498743767385	0.56381537261154	0.467080751484865	0.448361796738699	0.507723574008112	0.471325699306541	0.376361214204917	0.408006074571233	-0.111068726598105	0.604499758745377	0.588173765781487	-0.160990195587798	1	0.813521902806973	0.244691846962569	0.259872486596794	0.228927701818707	-0.131908990898867	0.231372058128912	0.252369157894286	0.124576008133628	0.239961103598397	0.261542692013189	0.0447575608311412	0.480632226881623	0.483108938585483	0.274827015405736	0.249761126764783	0.29492284686368	0.323155683204131	0.235146492778052	0.231647808334124	0.13235310525439	0.209630750818094	0.214312788478895	0.0900993844572784	0.349818242076822	0.0177895217277245	0.172551664455992	0.215007051442993	0.218111626570678	0.236583062847389	0.12575397118235	0.205689703905442	0.118111948449218	0.191185260067127	0.174404568722038	0.0796735114228846	0.375387877590668	0.430455372380634	0.37561384060034	0.352912216540678	0.374893617386396	0.362344885751267	0.219719301425713	0.287497838583605	0.000971786249404812	0.396032191463415	0.116247287542419	0.0937784069986441	0.523004774418567	0.571810960952625	0.301215210016136	0.306601245165358	0.00589241582279317	0.264847568387956	0.301241570933242	0.285370558535555	-0.082111230374751	0.399180108308692	-0.00722216422133378	0.000811722060244171	0.526611715447507	-0.0875274171762783	0.32808889047332	0.305340450887122	0.318348405799504	0.197110940193312	0.270356690751032	0.300125389288804	-0.0431697796085009	0.419737658246601	0.437588883072841	0.0248759005299268	0.540724237298686	0.534046223914215
"PASAPREZ"	0.456212159145565	0.484259735058003	0.449713166164679	0.402496485189292	0.371096859540549	0.457211865628951	0.0146889170979144	0.453055455650287	0.467946325874385	0.0171850949435831	0.698858328673515	0.782233021735975	0.479064788625128	0.476857376804634	0.545566491349019	0.642562937109049	0.353895021151999	0.411589848986983	-0.0871658656683588	0.53474194478363	0.511972892537151	0.135676402086882	0.658751344985215	0.703856053367597	0.61165487335217	0.594139774518473	0.643958199519734	0.569798159089742	0.504718865787054	0.552021031557334	-0.0695466968110087	0.654192991558506	0.637180395693384	-0.16478744408268	0.813521902806973	1	0.194960236425445	0.210158330578533	0.180526741880337	-0.0996950530731813	0.185911959880054	0.199294647339377	0.107418688558694	0.205379184009183	0.201940588731081	0.0309343866809691	0.412023070537806	0.403465630568386	0.259520861309434	0.222330314825487	0.290410511925868	0.312709800544905	0.214529989553673	0.202278525331856	0.0804923053799182	0.272127511031822	0.277950540882466	0.185379978412586	0.271147968357398	-0.0475310607279079	0.120923756354085	0.174431718869374	0.152764540868483	0.165353940933389	0.0881825724394145	0.170996471317321	0.0734498772659919	0.194291365260044	0.158685427320465	0.0233192258686273	0.330618563822951	0.360710463920272	0.355413138232359	0.333539505298723	0.406519152100388	0.385161025436719	0.162157739418628	0.256127362257483	0.067397043867156	0.414117115492952	0.117795149965589	0.111978533129494	0.564697341860461	0.605121237705609	0.402061660427799	0.403922408078341	0.0396719204827489	0.31700654773527	0.395488058383218	0.384155035989198	-0.0190611038918269	0.497029360119574	-0.0303054987214257	0.00322441233875158	0.604655103856017	-0.0624493153677809	0.429162145976723	0.420469595852952	0.386490292595037	0.26627822142338	0.375554404953165	0.41481992118072	0.0173461018414522	0.464066338820432	0.489780763292677	0.048981109149992	0.624903248832031	0.663435481642299
"DLRMaZ"	0.0524214612514586	0.0633948598354044	0.123890177934349	0.0621954811022305	0.00219943819314475	0.0575494538634976	-0.19193612397873	0.179456792184988	0.147711022512069	-0.101492859399051	0.289227668476501	0.255368925334872	0.0730556615536831	0.0527261861492115	0.19053668134985	0.149980629459522	-0.00776285421066032	0.0316979705436135	0.0265132111723011	0.199579158860044	0.209484838088195	-0.0307075008824769	0.173987694925461	0.149406639856606	0.0715935889395732	0.036064642425264	0.188460693379772	0.160457382609975	-0.00358704085600228	0.00724222709306445	0.00573844773488484	0.178632310223391	0.141374435380339	0.0588164973247912	0.244691846962569	0.194960236425445	1	0.947992547620614	0.92578421775276	0.070946604792333	0.950060945526335	0.958513139524115	0.619904841151318	0.673624534304545	0.731662821648628	0.663498909716524	0.658864122849046	0.74138298919308	0.684521291629798	0.610398570172754	0.708561845896361	0.705577647901808	0.604302258955957	0.57968633835026	0.307231450093976	0.624688799289002	0.665158236887624	0.544082972408599	0.60124853549945	0.582919493687615	0.626709756618306	0.602051050174916	0.62757231142866	0.623498950036103	0.560026067825485	0.582208340584376	0.475174143230524	0.433161941997225	0.437521624720665	0.484671349652015	0.453726549518486	0.492236563663494	-0.0393414321073572	-0.0313061828837372	-0.189346774516507	-0.0670297480366215	0.10489868655233	-0.0127318992844166	0.000824070058729654	0.0290306648085255	0.176454300904193	0.027034016890671	0.116315636913214	0.0612578366982694	-0.0191233886048553	-0.0157207662001029	0.175375731734078	0.0758682824367063	-0.0572714343758262	-0.0382680956445282	0.104771762406482	0.0482147351504469	0.0104591993777244	0.0574139268790057	0.0456209999711957	0.0830976742623967	0.0755389969013339	0.0415264448321087	0.143590060289469	0.205980713245901	0.00974860510937423	-0.0155541318655343	0.0609546652714411	0.159330161279387	0.184000912483779	0.0834181547923995	0.225714572343512	0.215116785422463
"SALRMaZ"	0.0754792017191567	0.0991912356615272	0.102257093419608	0.0543771247760319	0.0457353371771203	0.0994259516477688	-0.164180022480846	0.117716515499946	0.0847832410842288	-0.0572696259712492	0.279591905186557	0.251252565740417	0.061203404807107	0.0463133333896651	0.148293530688919	0.136841225753957	3.72428606233686e-05	0.0269503180699027	0.00590313309031431	0.143415348893815	0.144704751456203	-0.083760618952017	0.147489471421901	0.118820040655739	0.0749183340872887	0.0467433045646374	0.161177327814521	0.15387002746969	0.0163549659985327	0.020658354497275	-6.50962556070136e-05	0.130112174115301	0.08249179249207	0.0614451154876489	0.259872486596794	0.210158330578533	0.947992547620614	1	0.852358039434814	0.0535169156361744	0.921516907319652	0.994711429039327	0.563200484139035	0.561527035593366	0.639164370292334	0.571593923603977	0.597967828312496	0.695901381529947	0.606138660510724	0.545171702385278	0.628566480674086	0.641379662377346	0.53438685404446	0.515981258163554	0.226683812552454	0.557503041088709	0.60134229554874	0.45612600607951	0.547752072615397	0.624973031891466	0.529322041242158	0.543388056437564	0.525385890066631	0.528459291272936	0.475931310347144	0.530876616510456	0.449526560684667	0.31091272245902	0.318576890505647	0.392672772921868	0.393986278040656	0.444367134822757	-0.0260873704489896	-0.0113609221971485	-0.226252213671547	-0.12295812157137	0.156048358634952	0.0314022446207901	0.00336731716426537	-0.0139270472974292	0.10954848550917	0.0163224414490514	0.116652067028157	0.0491850793247466	-0.00350370739449055	-0.0140956735013553	0.180015988168698	0.0556141788579467	-0.0426793853958963	-0.0310195971540248	0.061706712774829	0.0750462618790693	-0.0668314774094544	0.0372498069447184	0.130197131875268	0.157226927717735	0.0796426390960136	0.0624400710776558	0.127273277393086	0.183798602022652	0.0278799123455389	0.0159594880979125	0.00503444376635739	0.146608470836236	0.170934280865544	0.0248115225942221	0.249554948781288	0.244180788945477
"SDALRMaZ"	-0.0327301048408847	-0.0281333330518425	0.168218651659216	0.0718496142765824	-0.138691871731158	-0.047266761919555	-0.145248112190985	0.210077060623233	0.175684491183016	-0.101431953954033	0.27827690880753	0.268125817631312	0.0112641752897316	-0.00708071390277789	0.221220714273148	0.177990314318517	-0.111933338478176	-0.0389105904986119	0.0356160252967975	0.227158407654383	0.232655141502895	0.0298762035553182	0.165987854043235	0.143641576820951	0.0578716651505718	0.0138420438036927	0.247865635397854	0.229969836738776	-0.0562054240519054	-0.0323041940274587	0.0461903084130307	0.194844455327388	0.169061922109041	0.0824793094817105	0.228927701818707	0.180526741880337	0.92578421775276	0.852358039434814	1	0.136362572523213	0.761574742256136	0.88976594761224	0.705753705512088	0.736428389217327	0.784091985429124	0.765046475484711	0.670198892810154	0.741423976702355	0.671753100374146	0.60822840640384	0.767084322736949	0.767382172159467	0.547823414741651	0.567518121544696	0.399250042953838	0.628723295041114	0.670078973983959	0.581763957143594	0.623390957089895	0.582638854882735	0.587226214695019	0.549993029920033	0.665834510652818	0.660686851991694	0.475864925386597	0.517523990800315	0.554425280563885	0.43297945777183	0.45313187403144	0.530358565430228	0.400939811054	0.448654144348168	-0.104120124698846	-0.091287177301657	-0.142418133085559	-0.0252303135685241	-0.0304745012376401	-0.099294731601257	0.0505635767428377	0.0686404560241619	0.232355701205949	0.107621473142714	0.118946391972618	0.0641881644602407	0.0040770247486495	0.012217191839085	0.151841936870294	0.157221699348288	-0.0289752923379718	-0.0276114649902764	0.18113523450533	0.0450892851249248	-0.0429639297162951	0.185456773322932	0.00750627864537808	0.0590483656101103	0.0674575019259404	0.0157367717194652	0.236827398248193	0.284441320525781	-0.0705542097034891	-0.0703850291294876	0.134976384734219	0.198795718396281	0.217919598762463	0.171474360111485	0.205490604598889	0.18234547975537
