"Overall"
"Trait1"	0.0663206323143593
"Trait10"	0.0633992322473202
"Trait100"	0.108252530472276
"Trait101"	0.0532608059382571
"Trait102"	0.0499376532939214
"Trait103"	0.130496453697556
"Trait104"	0.0564608991688602
"Trait105"	0.327845586768255
"Trait106"	0.230655206747084
"Trait107"	0.0893385050850612
"Trait108"	0.0929618533841596
"Trait11"	0.0757673052685209
"Trait12"	0
"Trait13"	0.0630667123743275
"Trait14"	0.087231215950984
"Trait15"	0.0788802273293459
"Trait16"	0.104955467138636
"Trait17"	0.0737875666205441
"Trait18"	0.0494039705383043
"Trait19"	0.123792495904123
"Trait2"	0.0301930910827884
"Trait20"	0.166314020653376
"Trait21"	0.0621301825244866
"Trait22"	0
"Trait23"	0.0267042114097974
"Trait24"	0.043727595125958
"Trait25"	0.158090630820132
"Trait26"	0.146810237515171
"Trait27"	0.131322345224009
"Trait28"	0.00847449684273024
"Trait29"	0.110831236709698
"Trait3"	0.0528528603915433
"Trait30"	0.103097978893721
"Trait31"	0.0122190292157865
"Trait32"	0
"Trait33"	0.0202302347215927
"Trait34"	0.0384354901426892
"Trait35"	0.0171115166254778
"Trait36"	0.103803429398096
"Trait37"	0.0832677599821586
"Trait38"	0.00737531738987409
"Trait39"	0.050071448809007
"Trait4"	0.061495189979955
"Trait40"	0.0852867995598799
"Trait41"	0.118083633857383
"Trait42"	0.0360870597042163
"Trait43"	0.066210105636116
"Trait44"	0.105520456203624
"Trait45"	0.0241599578840774
"Trait46"	0.0230775664262443
"Trait47"	0.0296885978646902
"Trait48"	0.048926194438872
"Trait49"	0.0491741061654605
"Trait5"	0.0335792379647498
"Trait50"	0.140257583946453
"Trait51"	0.00994708979148395
"Trait52"	0.00994708979148395
"Trait53"	0.0877851482637326
"Trait54"	0.09173276538525
"Trait55"	0
"Trait56"	0.099779181121325
"Trait57"	0.097538877747357
"Trait58"	0.0387862045421635
"Trait59"	0.0164217704003512
"Trait6"	0.0992889260826034
"Trait60"	0.0213654934907918
"Trait61"	0.331879752348378
"Trait62"	0.086493631901268
"Trait63"	0.19190224316872
"Trait64"	0.0727967239966994
"Trait65"	0.0256829153934166
"Trait66"	0.192319412565332
"Trait67"	0.224495113344222
"Trait68"	0.0213807017727757
"Trait69"	0.123125365883836
"Trait7"	0.139800602389519
"Trait70"	0.134753049443294
"Trait71"	0.148746903109543
"Trait72"	0.102268067795296
"Trait73"	0.109424283067806
"Trait74"	0.0915675556181617
"Trait75"	0.155386043212911
"Trait76"	0.165537771344377
"Trait77"	0.196856145573912
"Trait78"	0.0195802369799456
"Trait79"	0.0692171099443985
"Trait8"	0
"Trait80"	0.149624012224771
"Trait81"	0.211884950391592
"Trait82"	0.092745312519857
"Trait83"	0.274655278161028
"Trait84"	0.093448464468684
"Trait85"	0.0398373191842763
"Trait86"	0.235781909962022
"Trait87"	0.181169500202651
"Trait88"	0.108913058393847
"Trait89"	0.151594767028084
"Trait9"	0.0541390198980115
"Trait90"	0.193720610126517
"Trait91"	0.0337246972883707
"Trait92"	0.0633958866795306
"Trait93"	0.0403964992929344
"Trait94"	0.0427924425579885
"Trait95"	0.0138323197640901
"Trait96"	0.0413419600315005
"Trait97"	0.0495375282753635
"Trait98"	0.0565306394856797
"Trait99"	0.106029496423547
